user_id,last_target_date,channel,personalization_score,past_7d_sessions,past_30d_purchases,days_since_last_purchase,is_pro_customer,product_price,treatment_variant,converted_7d,num_previous_targets
3560,2025-10-01,email,0.29,1,0,1,0,33.0,personalized_text,0,2
3561,2025-10-01,push,0.38,6,0,14,0,44.13,personalized_text,1,4
3562,2025-10-01,push,0.11,0,0,55,0,170.79,personalized_text,0,1
3563,2025-10-01,email,0.26,1,2,1,0,115.67,control,0,3
3564,2025-10-01,email,0.17,1,0,30,0,96.51,control,0,5
3565,2025-10-01,email,0.46,3,2,15,0,154.81,personalized_text,1,4
3566,2025-10-01,email,0.17,1,2,6,0,33.57,personalized_text,0,4
3567,2025-10-01,email,0.31,4,0,28,0,11.18,control,1,3
3568,2025-10-01,email,0.27,1,0,53,0,69.08,control,0,2
3569,2025-10-01,push,0.31,2,3,18,0,57.29,personalized_text,0,1
3570,2025-10-01,text,0.34,1,0,4,0,68.39,personalized_text,1,1
3571,2025-10-01,email,0.27,0,1,10,0,194.98,control,1,4
3572,2025-10-01,text,0.32,3,1,119,0,117.87,personalized_text,0,0
3573,2025-10-01,email,0.41,1,0,3,1,121.93,personalized_text,0,0
3574,2025-10-01,email,0.33,3,3,5,1,134.58,personalized_text,1,5
3575,2025-10-01,email,0.45,2,3,138,0,85.57,control,1,4
3576,2025-10-01,push,0.08,3,1,64,0,196.01,personalized_text,0,5
3577,2025-10-01,text,0.33,2,0,36,0,194.92,personalized_text,0,0
3578,2025-10-01,push,0.15,2,2,4,0,156.16,control,0,1
3579,2025-10-01,email,0.41,0,0,8,0,50.22,personalized_text,1,1
3580,2025-10-01,push,0.12,2,1,5,0,177.24,control,0,3
3581,2025-10-01,email,0.48,4,0,29,0,29.17,control,0,1
3582,2025-10-01,push,0.28,2,1,15,1,129.68,control,0,5
3583,2025-10-01,email,0.49,1,0,1,0,96.87,personalized_text,0,2
3584,2025-10-01,email,0.55,3,1,10,0,17.45,control,0,1
3585,2025-10-01,email,0.24,3,0,59,0,181.74,control,0,4
3586,2025-10-01,push,0.23,2,2,47,0,192.61,personalized_text,0,5
3587,2025-10-01,email,0.32,2,0,30,0,182.4,control,1,0
3588,2025-10-01,push,0.26,2,1,2,1,46.57,control,0,0
3589,2025-10-01,email,0.27,3,1,64,1,73.27,control,0,1
3590,2025-10-01,push,0.42,2,3,22,0,191.59,personalized_text,1,1
3591,2025-10-01,push,0.43,1,1,20,0,30.22,control,0,0
3592,2025-10-01,push,0.1,1,2,81,0,120.83,personalized_text,0,0
3593,2025-10-01,email,0.47,2,1,0,0,102.25,control,0,1
3594,2025-10-01,email,0.03,3,0,24,0,38.86,personalized_text,0,2
3595,2025-10-01,email,0.16,1,1,46,0,178.45,personalized_text,0,2
3596,2025-10-01,push,0.32,2,1,1,0,35.49,control,0,0
3597,2025-10-01,email,0.12,3,2,13,0,122.61,personalized_text,0,3
3598,2025-10-01,email,0.3,0,0,113,0,70.45,personalized_text,0,2
3599,2025-10-01,email,0.43,4,0,7,0,89.42,personalized_text,0,4
3600,2025-10-01,email,0.47,1,2,22,0,50.16,personalized_text,0,5
3601,2025-10-01,push,0.26,1,0,41,0,128.69,control,0,0
3602,2025-10-01,email,0.28,1,2,14,0,197.85,control,0,2
3603,2025-10-01,push,0.57,2,4,15,0,168.37,control,1,1
3604,2025-10-01,email,0.13,0,1,1,1,139.81,personalized_text,0,3
3605,2025-10-01,email,0.29,0,0,6,0,153.71,control,0,5
3606,2025-10-01,email,0.17,2,1,63,0,169.46,personalized_text,0,5
3607,2025-10-01,email,0.34,2,2,51,0,99.78,control,1,1
3608,2025-10-01,email,0.69,2,0,10,1,117.74,personalized_text,0,5
3609,2025-10-01,push,0.18,2,0,14,0,180.14,personalized_text,1,1
3610,2025-10-01,email,0.37,2,0,17,0,142.23,control,0,3
3611,2025-10-01,push,0.32,1,1,12,0,35.84,personalized_text,0,0
3612,2025-10-01,email,0.16,2,1,31,0,158.11,personalized_text,0,5
3613,2025-10-01,email,0.58,3,1,0,0,14.31,control,0,1
3614,2025-10-01,push,0.34,2,1,63,1,171.03,personalized_text,0,5
3615,2025-10-01,email,0.2,5,0,10,0,159.78,personalized_text,0,0
3616,2025-10-01,email,0.25,2,2,61,1,167.84,personalized_text,0,0
3617,2025-10-01,email,0.1,1,0,18,0,14.48,control,0,0
3618,2025-10-01,email,0.38,4,2,44,0,194.77,control,0,5
3619,2025-10-01,push,0.38,4,0,52,1,126.69,control,1,1
3620,2025-10-01,email,0.31,2,0,10,0,162.01,control,0,0
3621,2025-10-01,push,0.27,1,0,30,0,117.65,control,0,1
3622,2025-10-01,push,0.39,3,0,28,1,74.55,personalized_text,1,0
3623,2025-10-01,email,0.53,3,0,19,0,66.27,personalized_text,0,4
3624,2025-10-01,text,0.46,0,1,19,0,23.29,control,0,1
3625,2025-10-01,email,0.06,3,0,10,0,113.08,personalized_text,0,4
3626,2025-10-01,text,0.1,1,1,11,0,37.28,control,0,0
3627,2025-10-01,email,0.27,3,0,23,0,117.83,control,0,1
3628,2025-10-01,push,0.36,1,1,0,0,128.73,control,0,5
3629,2025-10-01,email,0.35,3,1,81,0,94.0,personalized_text,0,3
3630,2025-10-01,email,0.29,2,1,31,1,39.7,personalized_text,0,4
3631,2025-10-01,push,0.18,1,1,17,0,92.21,personalized_text,0,2
3632,2025-10-01,push,0.26,4,0,1,0,176.95,control,0,2
3633,2025-10-01,email,0.26,1,0,29,0,97.03,control,0,3
3634,2025-10-01,email,0.18,0,0,0,0,75.12,personalized_text,0,3
3635,2025-10-01,push,0.03,2,1,34,1,129.66,personalized_text,0,5
3636,2025-10-01,push,0.11,0,1,2,0,127.58,control,0,2
3637,2025-10-01,text,0.35,1,1,32,0,27.22,personalized_text,0,1
3638,2025-10-01,push,0.21,1,0,15,0,54.93,control,0,0
3639,2025-10-01,text,0.21,0,1,32,0,103.94,control,0,1
3640,2025-10-01,push,0.56,4,1,4,0,79.6,control,0,2
3641,2025-10-01,email,0.34,3,0,3,0,70.79,control,0,4
3642,2025-10-01,email,0.11,1,0,8,0,94.69,control,0,4
3643,2025-10-01,push,0.08,1,1,15,0,65.16,personalized_text,0,0
3644,2025-10-01,push,0.37,2,0,8,0,76.02,control,0,0
3645,2025-10-01,email,0.14,1,0,2,0,156.99,control,1,5
3646,2025-10-01,email,0.07,3,0,11,0,106.94,control,0,2
3647,2025-10-01,text,0.26,3,0,36,0,175.84,control,0,2
3648,2025-10-01,email,0.22,3,1,26,1,190.23,control,0,0
3649,2025-10-01,email,0.46,1,1,99,1,185.19,personalized_text,0,4
3650,2025-10-01,email,0.33,4,0,17,0,58.21,personalized_text,1,3
3651,2025-10-01,email,0.29,1,3,12,0,99.85,personalized_text,0,3
3652,2025-10-01,email,0.09,9,0,35,0,111.66,personalized_text,0,3
3653,2025-10-01,email,0.54,0,0,15,0,171.92,personalized_text,0,4
3654,2025-10-01,email,0.44,2,1,28,0,116.21,control,0,1
3655,2025-10-01,push,0.69,2,3,87,0,58.02,control,0,1
3656,2025-10-01,email,0.43,3,1,20,0,114.03,personalized_text,0,4
3657,2025-10-01,push,0.25,2,1,20,0,18.41,personalized_text,0,1
3658,2025-10-01,push,0.18,5,1,44,0,168.49,control,0,3
3659,2025-10-01,email,0.39,2,2,42,0,117.54,control,1,4
3660,2025-10-01,push,0.43,4,0,21,1,133.83,personalized_text,0,0
3661,2025-10-01,email,0.06,0,1,2,0,48.18,personalized_text,0,4
3662,2025-10-01,push,0.25,3,2,118,0,116.05,personalized_text,1,2
3663,2025-10-01,email,0.06,1,1,14,0,110.82,control,0,3
3664,2025-10-01,push,0.26,1,0,11,0,127.73,personalized_text,1,5
3665,2025-10-01,push,0.45,2,1,119,0,171.01,personalized_text,0,3
3666,2025-10-01,email,0.43,1,1,61,0,155.26,control,1,2
3667,2025-10-01,email,0.03,0,1,12,0,113.91,personalized_text,0,3
3668,2025-10-01,push,0.31,1,0,11,0,179.75,control,0,5
3669,2025-10-01,push,0.09,0,4,38,0,78.1,control,0,2
3670,2025-10-01,email,0.13,3,0,12,0,103.58,control,0,5
3671,2025-10-01,push,0.32,1,0,8,1,133.39,control,0,2
3672,2025-10-01,email,0.24,2,0,116,0,93.75,control,0,3
3673,2025-10-01,push,0.12,0,0,25,1,78.67,control,0,4
3674,2025-10-01,email,0.3,1,1,43,0,31.35,personalized_text,0,2
3675,2025-10-01,push,0.31,0,0,37,0,130.82,personalized_text,0,0
3676,2025-10-01,email,0.1,1,1,42,0,46.6,control,0,2
3677,2025-10-01,email,0.32,1,0,70,0,36.27,control,0,0
3678,2025-10-01,email,0.29,2,0,20,1,44.61,personalized_text,0,4
3679,2025-10-01,email,0.44,3,1,41,0,140.81,personalized_text,0,2
3680,2025-10-01,email,0.49,0,2,47,0,36.29,personalized_text,1,2
3681,2025-10-01,email,0.26,2,0,87,0,195.48,personalized_text,0,2
3682,2025-10-01,push,0.39,3,2,37,0,154.12,control,1,0
3683,2025-10-01,email,0.25,2,0,66,0,84.62,personalized_text,0,4
3684,2025-10-01,email,0.23,2,1,2,1,122.72,personalized_text,0,3
3685,2025-10-01,email,0.42,1,2,4,0,11.45,personalized_text,0,5
3686,2025-10-01,email,0.44,0,1,5,1,170.46,control,1,5
3687,2025-10-01,email,0.29,1,2,4,0,61.53,personalized_text,0,1
3688,2025-10-01,email,0.46,0,0,2,0,23.66,control,0,2
3689,2025-10-01,email,0.28,4,0,3,0,154.04,control,0,2
3690,2025-10-01,email,0.13,0,2,164,0,72.62,control,0,2
3691,2025-10-01,email,0.28,3,2,9,0,117.83,control,1,3
3692,2025-10-01,email,0.22,1,1,19,0,170.37,control,0,4
3693,2025-10-01,email,0.35,2,0,51,0,157.43,personalized_text,0,0
3694,2025-10-01,email,0.2,4,2,3,1,74.0,control,0,3
3695,2025-10-01,text,0.33,3,1,11,0,175.05,personalized_text,0,4
3696,2025-10-01,email,0.27,1,1,5,0,83.88,control,0,1
3697,2025-10-01,push,0.36,0,2,1,0,105.0,personalized_text,0,5
3698,2025-10-01,email,0.24,5,0,97,0,126.37,control,0,4
3699,2025-10-01,push,0.01,4,1,58,0,23.49,personalized_text,0,4
3700,2025-10-01,push,0.24,5,0,63,0,123.46,control,0,0
3701,2025-10-01,email,0.2,1,2,60,0,119.71,control,0,4
3702,2025-10-01,text,0.7,2,1,5,0,175.96,control,0,4
3703,2025-10-01,email,0.5,2,1,46,0,77.2,control,0,5
3704,2025-10-01,email,0.23,3,0,39,0,56.02,personalized_text,1,2
3705,2025-10-01,push,0.33,3,0,77,0,100.54,control,0,0
3706,2025-10-01,push,0.13,4,1,7,0,140.59,personalized_text,0,4
3707,2025-10-01,email,0.2,3,0,16,0,116.76,personalized_text,0,4
3708,2025-10-01,email,0.25,1,1,10,1,36.26,control,0,2
3709,2025-10-01,email,0.68,1,0,8,0,76.1,control,0,0
3710,2025-10-01,email,0.11,4,1,31,0,22.12,control,0,1
3711,2025-10-01,push,0.42,3,1,5,0,150.47,personalized_text,0,0
3712,2025-10-01,email,0.38,3,1,18,0,177.76,personalized_text,0,3
3713,2025-10-01,email,0.16,1,1,31,0,18.68,personalized_text,0,4
3714,2025-10-01,email,0.5,3,1,4,0,109.83,control,0,5
3715,2025-10-01,email,0.38,0,1,8,0,117.54,personalized_text,0,3
3716,2025-10-01,email,0.4,1,2,102,0,93.38,personalized_text,0,3
3717,2025-10-01,push,0.33,1,0,47,0,105.52,personalized_text,0,1
3718,2025-10-01,text,0.36,4,2,33,0,144.97,control,0,4
3719,2025-10-01,push,0.18,2,0,58,0,101.91,personalized_text,0,0
3720,2025-10-01,email,0.42,4,0,0,0,184.73,control,0,5
3721,2025-10-01,push,0.46,2,1,0,0,112.77,control,0,2
3722,2025-10-01,push,0.19,3,2,5,0,23.64,control,0,4
3723,2025-10-01,push,0.41,1,1,20,0,191.13,control,0,3
3724,2025-10-01,email,0.2,1,0,25,1,37.89,control,0,3
3725,2025-10-01,email,0.28,3,0,3,0,159.05,personalized_text,0,4
3726,2025-10-01,email,0.16,1,0,2,0,110.11,personalized_text,0,1
3727,2025-10-01,email,0.15,1,1,52,1,150.77,personalized_text,0,0
3728,2025-10-01,email,0.22,3,2,18,0,107.55,personalized_text,0,5
3729,2025-10-01,email,0.28,0,1,146,0,21.2,personalized_text,0,2
3730,2025-10-01,email,0.14,1,1,7,0,81.24,control,0,5
3731,2025-10-01,push,0.34,0,0,31,0,127.93,personalized_text,0,5
3732,2025-10-01,email,0.13,4,1,48,0,129.49,personalized_text,0,1
3733,2025-10-01,email,0.31,0,0,61,0,194.88,control,0,5
3734,2025-10-01,text,0.36,0,1,10,0,125.2,control,0,5
3735,2025-10-01,text,0.22,2,2,6,1,64.42,control,0,0
3736,2025-10-01,push,0.47,2,1,7,0,18.25,control,0,4
3737,2025-10-01,text,0.28,3,2,32,0,159.8,personalized_text,0,1
3738,2025-10-01,email,0.28,2,0,22,1,178.97,control,1,5
3739,2025-10-01,text,0.38,1,1,27,0,126.59,personalized_text,0,2
3740,2025-10-01,email,0.34,4,1,0,0,101.65,personalized_text,0,0
3741,2025-10-01,email,0.28,3,0,14,0,173.59,personalized_text,1,4
3742,2025-10-01,email,0.09,2,0,11,0,55.67,control,0,0
3743,2025-10-01,email,0.32,4,2,59,0,85.76,personalized_text,0,2
3744,2025-10-01,email,0.06,0,0,44,0,106.45,control,0,4
3745,2025-10-01,push,0.16,1,0,16,0,19.38,control,0,3
3746,2025-10-01,push,0.11,4,0,29,0,140.83,personalized_text,0,3
3747,2025-10-01,email,0.33,4,0,1,0,45.83,personalized_text,0,1
3748,2025-10-01,email,0.2,1,1,30,0,73.3,control,0,4
3749,2025-10-01,push,0.3,1,0,3,0,88.75,personalized_text,0,4
3750,2025-10-01,push,0.12,3,2,37,0,131.32,personalized_text,1,1
3751,2025-10-01,email,0.17,3,0,25,0,22.44,personalized_text,0,5
3752,2025-10-01,push,0.12,2,0,10,0,74.76,control,0,0
3753,2025-10-01,email,0.58,1,1,13,0,62.13,personalized_text,0,1
3754,2025-10-01,email,0.15,2,0,2,0,10.29,control,0,5
3755,2025-10-01,text,0.16,4,0,11,0,141.41,control,0,4
3756,2025-10-01,email,0.49,2,0,102,0,54.83,control,1,5
3757,2025-10-01,email,0.32,2,1,19,1,41.62,control,0,3
3758,2025-10-01,push,0.34,3,0,19,0,161.61,control,0,0
3759,2025-10-01,push,0.17,2,0,29,1,17.45,control,0,5
3760,2025-10-01,email,0.34,4,1,19,1,181.05,control,0,4
3761,2025-10-01,email,0.2,7,2,13,0,140.51,control,0,2
3762,2025-10-01,email,0.33,2,0,4,0,42.63,control,0,3
3763,2025-10-01,push,0.4,1,1,29,0,76.52,personalized_text,1,3
3764,2025-10-01,email,0.24,2,0,41,1,190.5,personalized_text,0,1
3765,2025-10-01,email,0.53,1,1,76,0,127.58,personalized_text,0,4
3766,2025-10-01,text,0.37,3,1,0,0,125.66,control,0,4
3767,2025-10-01,email,0.25,2,1,2,0,134.08,personalized_text,0,1
3768,2025-10-01,email,0.67,1,1,68,0,97.92,control,0,4
3769,2025-10-01,email,0.08,2,2,29,0,41.79,control,0,4
3770,2025-10-01,push,0.16,4,1,95,0,38.67,control,0,5
3771,2025-10-01,email,0.36,5,1,16,0,140.59,control,0,3
3772,2025-10-01,email,0.3,5,1,16,0,177.95,personalized_text,0,0
3773,2025-10-01,push,0.03,2,1,12,0,67.04,control,0,2
3774,2025-10-01,email,0.25,0,2,4,0,105.65,control,0,2
3775,2025-10-01,email,0.38,3,3,14,0,198.53,control,0,0
3776,2025-10-01,email,0.27,2,0,0,0,58.86,personalized_text,0,2
3777,2025-10-01,email,0.49,5,1,21,0,84.14,control,0,0
3778,2025-10-01,email,0.18,1,0,56,0,79.07,control,0,4
3779,2025-10-01,email,0.55,4,1,11,0,16.19,control,0,1
3780,2025-10-01,email,0.22,3,1,2,0,106.81,control,0,5
3781,2025-10-01,email,0.4,2,0,109,0,49.65,personalized_text,0,4
3782,2025-10-01,push,0.18,4,0,4,0,34.43,personalized_text,0,1
3783,2025-10-01,text,0.69,1,0,22,0,144.98,personalized_text,0,0
3784,2025-10-01,push,0.19,4,0,49,1,155.49,personalized_text,0,4
3785,2025-10-01,push,0.48,3,1,8,0,178.89,personalized_text,1,0
3786,2025-10-01,email,0.27,0,2,55,0,187.49,control,0,5
3787,2025-10-01,text,0.64,2,0,24,0,175.12,control,0,5
3788,2025-10-01,email,0.14,1,0,12,0,33.27,control,0,3
3789,2025-10-01,text,0.38,0,2,60,0,52.49,personalized_text,0,5
3790,2025-10-01,text,0.63,3,6,29,0,33.27,personalized_text,0,5
3791,2025-10-01,push,0.29,2,2,28,0,77.17,control,0,0
3792,2025-10-01,text,0.31,1,1,21,0,33.57,personalized_text,0,5
3793,2025-10-01,email,0.23,1,0,9,0,134.12,control,0,4
3794,2025-10-01,email,0.04,3,1,10,0,146.18,control,0,1
3795,2025-10-01,email,0.08,1,1,2,0,40.32,personalized_text,0,3
3796,2025-10-01,email,0.43,2,0,8,0,128.1,control,0,4
3797,2025-10-01,email,0.21,1,1,9,0,14.37,control,0,4
3798,2025-10-01,push,0.16,1,1,1,0,92.53,personalized_text,0,4
3799,2025-10-01,text,0.83,1,1,3,0,64.21,control,0,3
3800,2025-10-01,email,0.11,4,0,9,0,199.71,control,0,4
3801,2025-10-01,push,0.2,1,1,33,1,185.33,control,0,5
3802,2025-10-01,text,0.02,1,2,6,0,38.04,personalized_text,1,1
3803,2025-10-01,text,0.1,3,1,22,0,184.3,personalized_text,1,5
3804,2025-10-01,text,0.4,3,0,21,0,89.57,personalized_text,0,4
3805,2025-10-01,email,0.25,4,0,53,0,119.56,control,0,2
3806,2025-10-01,text,0.38,2,2,28,0,111.42,personalized_text,0,0
3807,2025-10-01,push,0.52,0,0,74,1,147.97,control,0,2
3808,2025-10-01,email,0.2,2,1,29,0,73.64,personalized_text,0,5
3809,2025-10-01,email,0.1,2,1,0,0,23.24,control,0,1
3810,2025-10-01,push,0.28,0,2,14,0,89.35,personalized_text,0,1
3811,2025-10-01,email,0.32,1,3,36,0,113.46,personalized_text,0,0
3812,2025-10-01,push,0.34,2,1,19,0,115.43,control,0,1
3813,2025-10-01,push,0.72,1,1,16,1,160.59,personalized_text,1,1
3814,2025-10-01,email,0.68,1,1,33,0,18.4,personalized_text,1,4
3815,2025-10-01,email,0.28,4,0,10,0,197.74,personalized_text,0,0
3816,2025-10-01,push,0.21,2,0,71,0,198.21,personalized_text,0,2
3817,2025-10-01,email,0.15,3,0,15,0,28.81,control,0,4
3818,2025-10-01,email,0.48,2,0,29,0,75.36,control,0,4
3819,2025-10-01,email,0.16,1,3,121,0,122.16,control,0,2
3820,2025-10-01,email,0.42,1,1,46,0,80.93,control,0,1
3821,2025-10-01,text,0.34,5,0,22,0,102.65,control,0,3
3822,2025-10-01,email,0.19,1,0,58,1,71.93,control,0,5
3823,2025-10-01,push,0.3,1,1,24,0,145.31,personalized_text,0,3
3824,2025-10-01,email,0.25,2,2,17,0,79.16,personalized_text,0,5
3825,2025-10-01,email,0.19,0,0,62,1,91.68,control,0,1
3826,2025-10-01,push,0.16,1,2,0,0,119.42,personalized_text,1,4
3827,2025-10-01,push,0.38,1,0,15,1,194.15,personalized_text,1,2
3828,2025-10-01,email,0.2,2,0,12,0,131.94,personalized_text,0,3
3829,2025-10-01,email,0.19,4,1,37,0,28.42,control,0,4
3830,2025-10-01,email,0.19,1,1,0,0,70.59,control,0,3
3831,2025-10-01,email,0.28,2,2,32,0,89.75,personalized_text,0,2
3832,2025-10-01,push,0.49,0,1,12,0,150.63,control,0,4
3833,2025-10-01,email,0.19,1,2,3,0,94.91,personalized_text,0,0
3834,2025-10-01,email,0.27,2,1,117,1,135.23,personalized_text,0,4
3835,2025-10-01,email,0.51,3,1,7,0,169.5,control,0,0
3836,2025-10-01,text,0.23,1,1,12,1,29.82,personalized_text,0,1
3837,2025-10-01,text,0.15,1,1,6,0,155.49,control,1,2
3838,2025-10-01,email,0.24,0,0,32,0,151.66,control,0,3
3839,2025-10-01,push,0.37,1,1,45,0,165.75,personalized_text,1,1
3840,2025-10-01,email,0.18,3,1,59,1,191.65,personalized_text,0,1
3841,2025-10-01,email,0.26,2,0,11,0,68.82,control,0,5
3842,2025-10-01,push,0.43,2,0,22,0,91.51,control,0,5
3843,2025-10-01,text,0.35,5,0,32,0,59.91,personalized_text,1,4
3844,2025-10-01,text,0.04,2,4,29,1,72.15,control,1,4
3845,2025-10-01,email,0.45,1,1,37,0,72.67,personalized_text,0,5
3846,2025-10-01,email,0.15,0,1,44,0,175.26,personalized_text,0,5
3847,2025-10-01,push,0.16,0,0,3,0,21.95,control,0,0
3848,2025-10-01,email,0.29,1,1,5,0,48.51,personalized_text,0,0
3849,2025-10-01,email,0.37,4,1,39,0,126.01,control,0,1
3850,2025-10-01,email,0.67,3,0,19,0,155.39,personalized_text,0,1
3851,2025-10-01,push,0.12,3,0,16,0,142.5,personalized_text,0,4
3852,2025-10-01,email,0.33,2,0,18,0,18.85,personalized_text,0,4
3853,2025-10-01,email,0.4,1,2,13,0,96.22,personalized_text,1,3
3854,2025-10-01,text,0.23,1,0,26,0,45.05,personalized_text,0,2
3855,2025-10-01,email,0.55,1,1,11,1,197.75,control,0,3
3856,2025-10-01,email,0.65,1,1,30,0,199.79,personalized_text,0,2
3857,2025-10-01,email,0.34,3,2,6,0,19.67,personalized_text,0,1
3858,2025-10-01,email,0.09,3,2,42,0,136.87,control,0,4
3859,2025-10-01,email,0.09,3,2,45,0,164.48,control,0,3
3860,2025-10-01,email,0.31,3,0,25,0,71.71,personalized_text,0,5
3861,2025-10-01,push,0.35,1,0,13,0,141.79,control,1,2
3862,2025-10-01,email,0.51,3,1,0,0,45.66,personalized_text,0,5
3863,2025-10-01,text,0.29,3,0,3,0,34.31,control,0,5
3864,2025-10-01,email,0.24,1,0,2,1,185.81,control,0,0
3865,2025-10-01,email,0.31,2,0,0,0,132.08,personalized_text,0,2
3866,2025-10-01,email,0.28,3,0,38,0,165.22,control,0,2
3867,2025-10-01,email,0.2,0,1,93,0,111.22,control,0,5
3868,2025-10-01,push,0.62,1,2,0,1,39.4,personalized_text,0,4
3869,2025-10-01,email,0.31,2,2,3,0,81.56,control,0,3
3870,2025-10-01,email,0.09,2,0,59,0,177.51,control,0,1
3871,2025-10-01,push,0.27,1,0,34,0,12.97,control,0,3
3872,2025-10-01,text,0.45,4,0,15,1,49.36,control,0,1
3873,2025-10-01,push,0.34,0,0,147,0,58.12,personalized_text,0,5
3874,2025-10-01,email,0.18,1,1,25,0,59.97,control,0,0
3875,2025-10-01,push,0.62,2,0,33,0,28.73,personalized_text,1,5
3876,2025-10-01,email,0.4,1,2,31,0,171.16,control,0,5
3877,2025-10-01,email,0.13,0,0,7,0,40.31,control,0,4
3878,2025-10-01,email,0.09,3,1,20,0,167.64,personalized_text,0,2
3879,2025-10-01,email,0.18,0,2,7,0,77.46,personalized_text,0,5
3880,2025-10-01,email,0.04,3,1,21,0,96.89,control,0,3
3881,2025-10-01,email,0.57,1,2,0,0,97.94,personalized_text,1,3
3882,2025-10-01,push,0.25,0,3,14,0,145.5,control,0,1
3883,2025-10-01,email,0.1,1,4,13,0,148.95,personalized_text,0,3
3884,2025-10-01,email,0.27,1,2,10,1,131.73,personalized_text,1,2
3885,2025-10-01,email,0.09,0,1,2,0,157.02,control,0,1
3886,2025-10-01,text,0.45,3,0,44,0,11.58,control,0,2
3887,2025-10-01,email,0.38,2,2,16,0,105.91,personalized_text,0,5
3888,2025-10-01,email,0.39,2,0,50,0,109.56,control,0,1
3889,2025-10-01,push,0.29,3,2,54,0,55.47,personalized_text,0,2
3890,2025-10-01,push,0.35,2,1,7,0,115.71,control,0,1
3891,2025-10-01,email,0.23,2,4,16,0,98.76,personalized_text,1,4
3892,2025-10-01,push,0.41,1,2,38,0,99.7,personalized_text,0,3
3893,2025-10-01,push,0.4,4,0,20,0,32.51,personalized_text,0,2
3894,2025-10-01,push,0.3,2,0,57,0,92.7,personalized_text,1,0
3895,2025-10-01,email,0.52,2,2,25,0,155.62,personalized_text,1,5
3896,2025-10-01,push,0.45,2,0,29,0,87.9,personalized_text,0,4
3897,2025-10-01,email,0.12,4,1,46,0,102.62,personalized_text,0,4
3898,2025-10-01,email,0.12,3,3,3,0,193.83,personalized_text,0,5
3899,2025-10-01,email,0.09,2,1,26,0,175.64,control,0,2
3900,2025-10-01,email,0.16,2,0,2,0,186.45,personalized_text,0,2
3901,2025-10-01,email,0.34,1,2,9,0,24.76,control,0,0
3902,2025-10-01,push,0.69,4,1,7,1,127.53,control,1,5
3903,2025-10-01,email,0.29,3,0,25,0,52.45,control,1,2
3904,2025-10-01,email,0.31,0,0,55,0,86.81,control,0,5
3905,2025-10-01,email,0.38,2,1,4,0,139.15,personalized_text,0,0
3906,2025-10-01,email,0.35,0,4,43,0,119.99,personalized_text,0,2
3907,2025-10-01,text,0.17,3,0,4,0,106.09,control,0,0
3908,2025-10-01,email,0.21,4,1,6,0,164.75,control,0,1
3909,2025-10-01,email,0.37,4,0,74,1,139.69,personalized_text,0,3
3910,2025-10-01,email,0.21,1,2,0,0,166.0,control,1,3
3911,2025-10-01,email,0.22,2,0,6,1,187.07,personalized_text,1,2
3912,2025-10-01,email,0.22,4,0,7,0,145.27,personalized_text,0,2
3913,2025-10-01,push,0.4,7,4,9,0,85.13,control,0,3
3914,2025-10-01,text,0.14,1,0,13,0,50.43,control,0,3
3915,2025-10-01,email,0.2,1,1,3,0,61.47,personalized_text,0,0
3916,2025-10-01,push,0.64,1,1,18,0,85.36,personalized_text,0,0
3917,2025-10-01,push,0.4,4,3,15,0,150.62,personalized_text,1,1
3918,2025-10-01,push,0.14,2,0,29,0,17.63,personalized_text,1,1
3919,2025-10-01,email,0.32,1,2,60,0,164.71,personalized_text,0,0
3920,2025-10-01,email,0.15,2,2,10,1,154.05,personalized_text,0,1
3921,2025-10-01,email,0.67,2,0,23,1,104.89,control,0,4
3922,2025-10-01,push,0.12,0,0,13,0,85.94,personalized_text,0,5
3923,2025-10-01,push,0.14,2,0,1,0,31.41,personalized_text,0,0
3924,2025-10-01,email,0.38,1,1,51,0,65.04,personalized_text,1,1
3925,2025-10-01,email,0.18,3,1,30,0,30.83,control,0,1
3926,2025-10-01,text,0.51,0,1,0,0,165.59,personalized_text,0,2
3927,2025-10-01,push,0.33,3,2,8,0,106.77,control,0,2
3928,2025-10-01,text,0.5,1,2,11,0,56.89,personalized_text,1,2
3929,2025-10-01,push,0.12,1,1,50,0,13.44,control,0,3
3930,2025-10-01,email,0.12,1,0,42,1,109.54,control,0,5
3931,2025-10-01,email,0.3,3,2,15,0,152.9,control,0,3
3932,2025-10-01,push,0.41,3,3,5,1,155.63,personalized_text,0,3
3933,2025-10-01,email,0.06,0,3,14,0,50.74,personalized_text,0,0
3934,2025-10-01,email,0.4,0,0,49,1,199.06,control,0,2
3935,2025-10-01,push,0.35,1,0,18,0,118.07,control,0,2
3936,2025-10-01,email,0.38,0,2,3,0,73.08,control,0,0
3937,2025-10-01,push,0.18,1,2,1,1,84.63,personalized_text,0,3
3938,2025-10-01,email,0.52,2,1,12,0,33.64,control,0,5
3939,2025-10-01,text,0.08,0,0,4,0,103.74,control,0,1
3940,2025-10-01,email,0.32,1,0,40,1,153.13,personalized_text,0,4
3941,2025-10-01,email,0.4,1,0,9,0,87.79,personalized_text,0,2
3942,2025-10-01,push,0.13,3,0,62,0,174.7,personalized_text,0,3
3943,2025-10-01,email,0.06,2,1,28,1,100.58,personalized_text,0,1
3944,2025-10-01,push,0.58,4,2,15,0,181.12,personalized_text,1,2
3945,2025-10-01,push,0.43,2,1,28,1,143.61,control,0,2
